2456785.90687 18.738 0.071 4.19 107.0
2456789.67273 19.070 0.118 5.16 114.0
2456790.70324 18.903 0.090 4.12 134.0
2456791.71585 19.182 0.152 4.81 180.0
2456796.72044 18.778 0.078 4.11 128.0
2456797.79088 18.981 0.133 5.15 186.0
2456804.77621 18.929 0.079 4.81 71.0
2456805.83536 18.812 0.087 5.45 85.0
2456808.59097 18.877 0.096 5.47 80.0
2456809.62347 18.773 0.057 4.17 62.0
2456810.67008 18.834 0.066 4.21 74.0
2456811.69872 18.888 0.097 5.99 73.0
2456813.82779 18.803 0.070 5.23 58.0
2456814.89377 18.833 0.111 6.50 98.0
2456816.63448 18.834 0.081 4.86 84.0
2456817.70962 18.910 0.079 4.60 84.0
2456824.55475 18.886 0.123 5.64 142.0
2456825.57098 18.640 0.059 3.83 79.0
2456826.56638 18.923 0.091 4.45 93.0
2456827.59731 18.831 0.072 4.26 82.0
2456828.65892 18.984 0.061 3.70 53.0
2456829.72373 19.026 0.090 5.59 58.0
2456830.74675 19.011 0.066 3.95 62.0
2456832.51177 19.070 0.083 3.94 79.0
2456833.54820 18.783 0.109 6.60 99.0
2456834.56395 18.940 0.102 4.81 116.0
2456835.60101 18.876 0.069 4.83 49.0
2456837.61681 18.720 0.062 4.10 86.0
2456838.63099 18.876 0.073 4.82 58.0
2456839.64412 18.973 0.084 4.61 79.0
2456840.73247 19.094 0.096 5.54 60.0
2456844.54020 18.877 0.066 3.44 96.0
2456845.54356 18.747 0.060 3.81 87.0
2456851.55658 18.778 0.074 3.82 144.0
2456852.56084 19.007 0.115 4.91 139.0
2456855.58415 18.918 0.087 6.00 57.0
2456856.63282 18.868 0.059 3.86 58.0
2456857.66281 19.026 0.066 3.89 52.0
2456858.70596 18.858 0.072 4.72 70.0
2456862.64922 18.787 0.076 4.91 71.0
2456863.71383 19.070 0.096 5.20 82.0
2456865.55284 18.790 0.073 5.34 65.0
2456872.53608 18.898 0.075 4.92 61.0
2456879.55043 18.679 0.111 6.40 137.0
2456881.63746 19.070 0.122 5.70 102.0
2456885.49622 18.896 0.082 5.21 66.0
2456886.65955 18.892 0.083 5.10 84.0
2456888.61425 18.812 0.076 5.61 73.0
2456890.58325 19.121 0.096 5.41 58.0
2457083.89267 18.754 0.063 4.48 66.0
2457086.89849 18.866 0.071 3.57 105.0
2457089.90621 18.830 0.088 3.88 173.0
2457097.85378 18.821 0.057 4.03 62.0
2457100.79109 18.930 0.071 3.55 87.0
2457102.92076 18.655 0.094 4.38 196.0
2457111.83096 18.828 0.057 3.88 57.0
2457113.83219 18.903 0.059 3.40 75.0
2457115.81295 18.937 0.081 4.23 91.0
2457117.78852 18.859 0.065 3.23 121.0
2457119.80877 18.625 0.088 4.91 143.0
2457126.70646 18.821 0.069 4.66 69.0
2457129.87954 18.971 0.068 3.87 69.0
2457131.73887 18.841 0.063 3.75 72.0
2457133.82893 18.968 0.084 4.55 78.0
2457134.91710 18.762 0.063 3.96 84.0
2457136.73929 18.606 0.063 4.75 81.0
2457137.84372 18.853 0.060 3.76 65.0
2457138.90568 18.744 0.073 4.55 90.0
2457140.71756 18.985 0.098 5.14 89.0
2457141.78198 18.789 0.049 3.04 74.0
2457142.91849 19.031 0.085 3.80 85.0
2457144.69191 18.878 0.093 4.58 118.0
2457145.92384 18.794 0.107 5.19 156.0
2457151.79049 18.739 0.096 5.30 141.0
2457153.75082 19.012 0.060 3.00 84.0
2457154.79615 19.026 0.087 4.81 86.0
2457155.84608 18.807 0.071 3.84 98.0
2457157.66609 18.810 0.054 3.48 66.0
2457158.75983 18.926 0.069 4.21 67.0
2457159.78838 19.208 0.096 4.39 70.0
2457160.82171 18.837 0.059 3.73 67.0
2457161.84831 18.896 0.057 3.22 80.0
2457162.85096 18.932 0.085 4.81 80.0
2457163.85962 18.918 0.080 4.70 80.0
2457165.62808 19.371 0.123 5.09 68.0
2457166.93896 18.795 0.126 6.67 139.0
2457169.87743 18.903 0.069 4.41 74.0
2457170.85941 18.667 0.069 4.78 86.0
2457172.87741 19.071 0.124 6.03 97.0
2457173.88885 19.150 0.146 4.68 189.0
2457454.88356 18.988 0.071 3.97 60.0
2457457.89915 18.805 0.077 5.21 85.0
2457461.87748 18.881 0.055 3.48 63.0
2457465.86265 18.864 0.071 4.11 81.0
2457470.85810 19.675 0.231 6.04 111.0
2457607.67967 18.777 0.067 5.06 58.0
2457609.52738 18.903 0.100 6.48 82.0
2457610.67073 18.963 0.082 4.42 96.0
2457616.66493 18.865 0.094 5.26 158.0
2457618.55925 18.622 0.077 4.86 142.0
2457799.88912 18.787 0.089 4.45 148.0
2457807.88239 18.889 0.068 4.55 64.0
2457810.84417 18.780 0.061 3.95 74.0
2457812.87949 18.871 0.068 4.18 74.0
2457815.87744 18.931 0.074 4.53 67.0
2457817.86208 18.863 0.063 3.97 76.0
2457819.84297 18.976 0.073 4.56 61.0
2457862.77180 18.814 0.075 5.59 66.0
2457863.90051 18.686 0.065 4.76 73.0
2457864.85910 18.839 0.057 4.01 62.0
2457866.92129 19.057 0.075 3.79 82.0
2457868.80022 18.933 0.101 6.29 61.0
2458183.81104 18.997 0.101 4.62 136.0
2458189.90550 18.761 0.065 3.76 88.0
2458191.89273 18.939 0.080 4.99 60.0
2458215.81440 19.003 0.138 4.80 228.0
2458353.58262 18.902 0.110 5.80 98.0
2458382.58591 18.847 0.099 4.20 166.0
2458385.55769 18.791 0.063 3.26 127.0
2456785.90687 18.738 0.071 4.19 107.0
2456789.67273 19.070 0.118 5.16 114.0
2456790.70324 18.903 0.090 4.12 134.0
2456791.71585 19.182 0.152 4.81 180.0
2456796.72044 18.778 0.078 4.11 128.0
2456797.79088 18.981 0.133 5.15 186.0
2456804.77621 18.929 0.079 4.81 71.0
2456805.83536 18.812 0.087 5.45 85.0
2456808.59097 18.877 0.096 5.47 80.0
2456809.62347 18.773 0.057 4.17 62.0
2456810.67008 18.834 0.066 4.21 74.0
2456811.69872 18.888 0.097 5.99 73.0
2456813.82779 18.803 0.070 5.23 58.0
2456814.89377 18.833 0.111 6.50 98.0
2456816.63448 18.834 0.081 4.86 84.0
2456817.70962 18.910 0.079 4.60 84.0
2456824.55475 18.886 0.123 5.64 142.0
2456825.57098 18.640 0.059 3.83 79.0
2456826.56638 18.923 0.091 4.45 93.0
2456827.59731 18.831 0.072 4.26 82.0
2456828.65892 18.984 0.061 3.70 53.0
2456829.72373 19.026 0.090 5.59 58.0
2456830.74675 19.011 0.066 3.95 62.0
2456832.51177 19.070 0.083 3.94 79.0
2456833.54820 18.783 0.109 6.60 99.0
2456834.56395 18.940 0.102 4.81 116.0
2456835.60101 18.876 0.069 4.83 49.0
2456837.61681 18.720 0.062 4.10 86.0
2456838.63099 18.876 0.073 4.82 58.0
2456839.64412 18.973 0.084 4.61 79.0
2456840.73247 19.094 0.096 5.54 60.0
2456844.54020 18.877 0.066 3.44 96.0
2456845.54356 18.747 0.060 3.81 87.0
2456851.55658 18.778 0.074 3.82 144.0
2456852.56084 19.007 0.115 4.91 139.0
2456855.58415 18.918 0.087 6.00 57.0
2456856.63282 18.868 0.059 3.86 58.0
2456857.66281 19.026 0.066 3.89 52.0
2456858.70596 18.858 0.072 4.72 70.0
2456862.64922 18.787 0.076 4.91 71.0
2456863.71383 19.070 0.096 5.20 82.0
2456865.55284 18.790 0.073 5.34 65.0
2456872.53608 18.898 0.075 4.92 61.0
2456879.55043 18.679 0.111 6.40 137.0
2456881.63746 19.070 0.122 5.70 102.0
2456885.49622 18.896 0.082 5.21 66.0
2456886.65955 18.892 0.083 5.10 84.0
2456888.61425 18.812 0.076 5.61 73.0
2456890.58325 19.121 0.096 5.41 58.0
2457083.89267 18.754 0.063 4.48 66.0
2457086.89849 18.866 0.071 3.57 105.0
2457089.90621 18.830 0.088 3.88 173.0
2457097.85378 18.821 0.057 4.03 62.0
2457100.79109 18.930 0.071 3.55 87.0
2457102.92076 18.655 0.094 4.38 196.0
2457111.83096 18.828 0.057 3.88 57.0
2457113.83219 18.903 0.059 3.40 75.0
2457115.81295 18.937 0.081 4.23 91.0
2457117.78852 18.859 0.065 3.23 121.0
2457119.80877 18.625 0.088 4.91 143.0
2457126.70646 18.821 0.069 4.66 69.0
2457129.87954 18.971 0.068 3.87 69.0
2457131.73887 18.841 0.063 3.75 72.0
2457133.82893 18.968 0.084 4.55 78.0
2457134.91710 18.762 0.063 3.96 84.0
2457136.73929 18.606 0.063 4.75 81.0
2457137.84372 18.853 0.060 3.76 65.0
2457138.90568 18.744 0.073 4.55 90.0
2457140.71756 18.985 0.098 5.14 89.0
2457141.78198 18.789 0.049 3.04 74.0
2457142.91849 19.031 0.085 3.80 85.0
2457144.69191 18.878 0.093 4.58 118.0
2457145.92384 18.794 0.107 5.19 156.0
2457151.79049 18.739 0.096 5.30 141.0
2457153.75082 19.012 0.060 3.00 84.0
2457154.79615 19.026 0.087 4.81 86.0
2457155.84608 18.807 0.071 3.84 98.0
2457157.66609 18.810 0.054 3.48 66.0
2457158.75983 18.926 0.069 4.21 67.0
2457159.78838 19.208 0.096 4.39 70.0
2457160.82171 18.837 0.059 3.73 67.0
2457161.84831 18.896 0.057 3.22 80.0
2457162.85096 18.932 0.085 4.81 80.0
2457163.85962 18.918 0.080 4.70 80.0
2457165.62808 19.371 0.123 5.09 68.0
2457166.93896 18.795 0.126 6.67 139.0
2457169.87743 18.903 0.069 4.41 74.0
2457170.85941 18.667 0.069 4.78 86.0
2457172.87741 19.071 0.124 6.03 97.0
2457173.88885 19.150 0.146 4.68 189.0
2457454.88356 18.988 0.071 3.97 60.0
2457457.89915 18.805 0.077 5.21 85.0
2457461.87748 18.881 0.055 3.48 63.0
2457465.86265 18.864 0.071 4.11 81.0
2457607.67967 18.777 0.067 5.06 58.0
2457609.52738 18.903 0.100 6.48 82.0
