col1 col2 col3 col4 col5
2455260.85642 16.222 0.006 3.91 574.0
2455260.90333 16.226 0.007 3.64 879.0
2455261.79455 16.234 0.007 4.83 602.0
2455262.83301 16.254 0.017 7.29 2938.0
2455264.81743 16.243 0.007 4.68 817.0
2455264.87069 16.226 0.008 5.26 758.0
2455264.88799 16.237 0.007 4.49 746.0
2455265.79359 16.229 0.006 4.65 367.0
2455266.78171 16.243 0.007 5.15 422.0
2455267.82354 16.233 0.006 4.01 344.0
2455268.7948 16.226 0.007 5.55 376.0
2455269.78963 16.226 0.006 4.49 372.0
2455270.83404 16.234 0.006 3.61 336.0
2455271.78911 16.235 0.006 4.37 395.0
2455272.79595 16.231 0.007 5.82 358.0
2455273.85054 16.239 0.006 4.53 322.0
2455274.79929 16.237 0.006 5.02 373.0
2455275.78503 16.227 0.007 6.36 475.0
2455275.91632 16.246 0.008 4.19 1147.0
2455276.81989 16.229 0.006 4.24 336.0
2455277.7861 16.233 0.006 4.42 343.0
2455277.91527 16.233 0.008 5.26 603.0
2455278.79614 16.228 0.006 5.23 365.0
2455279.79668 16.226 0.008 6.26 374.0
2455280.84895 16.229 0.006 3.54 373.0
2455281.78388 16.22 0.006 3.91 416.0
2455282.76436 16.228 0.007 4.82 558.0
2455282.9091 16.224 0.006 3.82 397.0
2455283.76552 16.221 0.007 5.36 569.0
2455284.76755 16.234 0.007 4.66 681.0
2455285.76316 16.243 0.008 5.44 788.0
2455285.89257 16.243 0.007 4.75 602.0
2455286.75438 16.242 0.007 4.3 746.0
2455287.82406 16.231 0.006 4.29 594.0
2455288.7574 16.222 0.007 4.64 707.0
2455292.82752 16.22 0.007 3.76 1083.0
2455293.8355 16.233 0.006 4.05 367.0
2455294.7508 16.24 0.006 4.47 331.0
2455295.75179 16.236 0.006 4.66 314.0
2455296.79604 16.233 0.006 3.63 308.0
2455297.82719 16.233 0.005 3.19 310.0
2455298.86593 16.238 0.006 3.76 334.0
2455299.85002 16.247 0.003 3.75 251.0
2455301.77911 16.226 0.006 4.94 351.0
2455304.7395 16.242 0.007 5.94 463.0
2455306.71223 16.228 0.006 5.31 371.0
2455307.738 16.233 0.006 5.3 381.0
2455308.73047 16.236 0.007 6.09 383.0
2455309.79686 16.228 0.006 5.12 339.0
2455310.77905 16.241 0.006 5.24 363.0
2455311.87904 16.223 0.006 4.91 379.0
2455312.87368 16.222 0.007 5.05 499.0
2455313.90212 16.226 0.007 5.04 637.0
2455314.85022 16.208 0.007 5.22 745.0
2455315.77596 16.237 0.007 4.58 765.0
2455316.72879 16.234 0.008 5.16 802.0
2455319.86915 16.236 0.012 4.26 4638.0
2455320.76965 16.24 0.008 4.92 1274.0
2455321.71677 16.237 0.006 4.9 473.0
2455321.91095 16.229 0.007 4.55 527.0
2455322.88241 16.232 0.007 4.64 570.0
2455323.82797 16.235 0.006 4.87 467.0
2455324.75883 16.237 0.006 4.78 382.0
2455325.65338 16.233 0.006 4.09 429.0
2455325.87551 16.233 0.006 3.87 398.0
2455326.80013 16.228 0.006 4.35 338.0
2455327.74847 16.237 0.006 4.19 315.0
2455328.61216 16.231 0.006 5.12 499.0
2455328.87192 16.23 0.006 4.11 414.0
2455334.77955 16.23 0.006 3.64 343.0
2455335.76346 16.227 0.006 3.81 350.0
2455336.80854 16.232 0.007 5.12 414.0
2455337.86281 16.25 0.007 5.55 507.0
2455338.88156 16.25 0.008 6.46 546.0
